,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance,Region
2055,25000000, Rosenvængets Hovedvej 23B ,2100 København Ø,172,5,12.58304082,55.70100383,166.24,1483.6,391.98,306.53,1467.74,Hovedstaden
2056,695000, Bytorvet 20,9510 Arden,155,4,9.8589395,56.76958783,726.52,107.16,983.75,31.85,17575.13,Nordjylland
2057,700000, Bjergegade 52A,7000 Fredericia,68,2,9.7614219,55.56585944,361.59,1866.96,401.45,302.89,11856.65,Syddanmark
2058,795000, Asser Rigs Vej 39C,8960 Randers SØ,84,3,10.06315835,56.44412434,432.63,3905.75,591.9,880.72,4550.45,Midtjylland
2059,795000, Grøfthøjparken 160,8260 Viby J,42,1,10.13915246,56.12422816,417.65,1894.79,1045.49,410.33,10509.22,Midtjylland
2060,820000, Ægirsvej 43 st tv ,8920 Randers NV,79,3,10.01655788,56.47767783,844.47,2848.98,1342.9,708.2,3427.28,Midtjylland
2061,995000, Kystvejen 10D,9850 Hirtshals,43,2,9.93746492,57.58148793,1471.21,2240.54,2037.74,1890.12,17102.98,Nordjylland
2062,1195000, H. C. Andersens Vej 30,9000 Aalborg,83,3,9.9708416,57.04217819,265.34,3850.78,999.06,330.58,4265.25,Nordjylland
2063,1295000, Fynsvej 75,6000 Kolding,92,2,9.49068715,55.49579738,930.89,1043.47,1951.58,1106.16,1278.62,Syddanmark
2064,1350000, Vejrupsgade 14,6000 Kolding,66,3,9.46875467,55.48756325,361.57,2066.62,311.56,460.58,3443.57,Syddanmark
2065,1498000, Herluf Trolles Gade 44,8200 Aarhus N,37,2,10.21600632,56.17302808,183.4,3140.77,713.48,108.72,4653.68,Midtjylland
2066,1550000, Vejlegårdsparken 40,2665 Vallensbæk Strand,47,2,12.3819403,55.62423608,252.74,6363.05,1053.73,585.68,6701.56,Hovedstaden
2067,1595000, Skomagergade 25,4000 Roskilde,50,1,12.07692575,55.64066388,334.35,1272.02,240.58,53.49,1844.5,Hovedstaden
2068,1750000, Engbakken 45,2830 Virum,56,2,12.47060353,55.79615451,474.59,2474.18,852.23,237.95,9318.31,Hovedstaden
2069,1799000, Banegårdsgade 1,8000 Aarhus C,37,2,10.20012139,56.15066127,677.16,334.01,453.69,161.85,6049.21,Midtjylland
2070,1850000, Dronningensgade 53,5000 Odense C,69,3,10.3742118,55.39634785,343.64,1151.37,438.3,442.41,2128.01,Syddanmark
2071,1995000, Allégade 27,5000 Odense C,62,2,10.39472556,55.39119237,263.01,2334.94,279.63,381.88,2312.16,Syddanmark
2072,1995000, Maribovej 15,2500 Valby,55,2,12.48971377,55.667307,809.72,2061.74,302.91,859.91,4086.62,Hovedstaden
2073,2195000, Dalvangsvej 13,2600 Glostrup,77,2,12.41520834,55.66868408,367.96,1590.19,767.69,313.15,2173.79,Hovedstaden
2074,2195000, Lyngborghave 60,3460 Birkerød,74,3,12.41449872,55.83752867,194.25,10057.08,479.29,1471.06,14472.91,Hovedstaden
2075,2199000, Langelandsgade 216,8200 Aarhus N,62,2,10.20227237,56.1736656,274.83,3043.86,487.5,504.26,3783.48,Midtjylland
2076,2265000, Fredensgade 22,8600 Silkeborg,106,4,9.55146958,56.16765484,459.54,1233.35,544.56,262.62,828.07,Midtjylland
2077,2345000, Rugmarken 9,3060 Espergærde,96,4,12.53717508,55.99723107,630.23,863.13,220.91,546.8,7299.43,Hovedstaden
2078,2350000, Gladsaxevej 63,2860 Søborg,70,3,12.51531156,55.72909294,195.97,4423.33,1005.24,610.49,3208.08,Hovedstaden
2079,2395000, Farum Hovedgade 82D,3520 Farum,76,3,12.35991901,55.80899278,254.69,14268.3,750.44,196.22,13818.11,Hovedstaden
2080,2400000, Gebauersgade 2,8000 Aarhus C,55,2,10.19397175,56.1519204,854.51,1020.88,972.16,432.32,6237.38,Midtjylland
2081,2550000, Borgmester Fischers Vej 5B,2000 Frederiksberg,61,2,12.50824376,55.67185743,308.3,1373.42,684.04,194.43,2646.97,Hovedstaden
2082,2550000, Vestre Ringgade 198,8000 Aarhus C,78,0,10.19358312,56.16865956,702.5,2826.06,836.73,803.98,3894.52,Midtjylland
2083,2595000, Moldaugade 10,2300 København S,57,2,12.61327103,55.66088789,172.87,3877.77,513.57,333.28,985.01,Hovedstaden
2084,2675000, Vestervang 25F,8000 Aarhus C,71,2,10.19174693,56.16416658,255.56,2255.97,753.89,891.34,4362.08,Midtjylland
2085,2695000, Østre Havnegade 36B 9 tv ,9000 Aalborg,72,2,9.93657541,57.04823036,857.24,1735.14,1189.4,214.39,2012.71,Nordjylland
2086,2698000, Jernbanegade 10,9000 Aalborg,130,2,9.91635774,57.0473043,772.46,588.17,849.04,151.66,557.03,Nordjylland
2087,2749000, Hedesøvej 17,2640 Hedehusene,89,2,12.20553453,55.64377339,348.09,1038.02,352.92,183.84,8858.87,Hovedstaden
2088,2775000, Tværbommen 45 2 tv ,2820 Gentofte,66,3,12.52034737,55.75160789,286.72,1768.67,824.25,251.42,2811.0,Hovedstaden
2089,2795000, Frankrigshusene 10,2300 København S,56,2,12.608229,55.66264776,203.96,3476.9,496.1,366.8,1447.42,Hovedstaden
2090,2795000, Slangerupgade 27A,3400 Hillerød,75,3,12.29549251,55.92958996,406.76,1249.7,410.67,221.32,2803.31,Hovedstaden
2091,2798000, Jernbanegade 10D ,9000 Aalborg,145,3,9.91601278,57.04741541,766.32,673.95,801.22,174.04,536.91,Nordjylland
2092,2995000, Morescosvej 14,2920 Charlottenlund,56,2,12.57222752,55.76026323,113.03,2410.65,233.31,354.61,4385.87,Hovedstaden
2093,2995000, Reberbanegade 33,2300 København S,51,2,12.60589875,55.66208788,156.79,3319.46,513.58,181.36,1570.19,Hovedstaden
2094,3049000, Hedesøvej 17,2640 Hedehusene,98,3,12.20553453,55.64377339,348.09,1038.02,352.92,183.84,8858.87,Hovedstaden
2095,3095000, Hedesøvej 17,2640 Hedehusene,97,3,12.20553453,55.64377339,348.09,1038.02,352.92,183.84,8858.87,Hovedstaden
2096,3149000, Hedesøvej 21,2640 Hedehusene,82,3,12.20548468,55.64374193,392.34,2550.11,434.81,265.73,8852.96,Hovedstaden
2097,3348000, Poppelgade 5,2200 København N,50,2,12.55879465,55.69202805,96.62,1606.28,108.83,148.66,999.32,Hovedstaden
2098,3499000, Skt. Nicolaus Gade 3,8000 Aarhus C,90,3,10.19933253,56.15107256,832.56,688.31,808.0,31.62,6208.42,Midtjylland
2099,3695000, Th Nielsens Vej 4E ,4000 Roskilde,121,4,12.07160016,55.6323455,999.04,2126.03,998.63,362.62,1663.56,Hovedstaden
2100,3995000, Tove Maës Vej 9,2500 Valby,90,3,12.51066015,55.66011945,460.91,1262.06,555.12,333.96,3513.1,Hovedstaden
2101,4498000, Irma Pedersens Gade 116,8000 Aarhus C,79,3,10.22714324,56.16393878,1192.45,2610.02,1545.8,1049.55,6503.42,Midtjylland
2102,5249000, Paradisæblevej 82,2500 Valby,90,3,12.50460956,55.65415061,218.54,1427.5,924.37,285.32,4451.16,Hovedstaden
2103,5495000, Tom Kristensens Vej 26,2300 København S,118,3,12.58752403,55.66098481,325.95,2736.65,489.59,432.45,3052.89,Hovedstaden
2104,5995000, Strandparksvej 20,2900 Hellerup,61,3,12.57828814,55.73134927,163.23,1051.1,426.18,408.13,2584.5,Hovedstaden
2105,6295000, Mitchellsgade 18,1568 København V,94,3,12.57006676,55.67105452,195.85,527.24,566.68,308.97,3690.93,Hovedstaden
2106,6495000, Strandvejen 323,2920 Charlottenlund,106,4,12.5970129,55.76269379,247.07,2158.04,349.31,1791.95,5971.36,Hovedstaden
2107,7495000, Phistersvej 5,2900 Hellerup,112,4,12.57728719,55.74141793,810.76,1693.32,652.69,144.36,2739.31,Hovedstaden
2108,8995000, Rigensgade 9G,1316 København K,93,2,12.58206911,55.68697863,73.46,1032.58,167.89,206.92,1710.63,Hovedstaden
2109,15500000, Bianco Lunos Alle 10,1868 Frederiksberg C,206,6,12.54081664,55.67780774,403.96,2151.35,137.86,307.81,1961.12,Hovedstaden
2110,825000, Ægirsvej 11,8920 Randers NV,90,4,10.01546401,56.47684221,744.43,2691.0,1243.27,555.46,3269.3,Midtjylland
2111,895000, Fredensgade 3,8700 Horsens,42,1,9.85789954,55.86344803,52.63,1861.39,52.63,547.48,1424.07,Midtjylland
2112,995000, Havepladsvej 172,7000 Fredericia,74,3,9.76571678,55.57705837,417.2,2375.39,217.71,445.01,12973.46,Syddanmark
2113,1250000, Frederiksborgvej 15,3200 Helsinge,52,2,12.19979446,56.02102366,768.03,546.91,704.31,179.26,17280.72,Hovedstaden
2114,1395000, Grydergade 4C,6800 Varde,99,3,8.47834987,55.62105779,329.56,517.08,723.85,566.49,18386.18,Syddanmark
2115,1495000, Henriettevej 38,5000 Odense C,57,2,10.39495893,55.40869181,590.17,1390.72,564.46,206.81,4706.48,Syddanmark
2116,1550000, Lindevangshusene 74,2630 Taastrup,46,1,12.28919759,55.64474675,391.33,4219.02,864.49,1401.76,9718.38,Hovedstaden
2117,1595000, Tjørnerækken 7,2300 København S,37,1,12.61598538,55.66746244,113.4,3800.94,473.44,616.75,1799.28,Hovedstaden
2118,1730000, Vilhelm Andersensvej 8,4100 Ringsted,89,3,11.78402925,55.44114665,65.64,499.87,473.0,318.32,1385.92,Hovedstaden
2119,1795000, Ganeråparken 37C ,6900 Skjern,120,4,8.47770406,55.94267287,765.39,2520.16,731.66,1702.88,6539.65,Midtjylland
2120,1795000, Schacksgade 21,5000 Odense C,73,3,10.40842519,55.39315838,243.31,2308.89,990.27,224.06,3421.3,Syddanmark
2121,2095000, Kabbelejevej 5,2700 Brønshøj,56,2,12.49008344,55.70656375,71.9,6475.41,504.36,229.66,3726.21,Hovedstaden
2122,2145000, Morelhaven 89 ,4600 Køge,73,2,12.17297058,55.47579378,417.85,582.29,658.52,374.58,1034.7,Hovedstaden
2123,2195000, Østre Alle 81,9000 Aalborg,99,4,9.94336193,57.03979954,518.14,1982.6,830.13,500.57,2550.15,Nordjylland
2124,2195000, Brøndbyvestervej 10,2600 Glostrup,80,3,12.40523248,55.65995199,376.02,1196.17,1194.29,278.7,2315.51,Hovedstaden
2125,2195000, Vejlebrovej 106,2635 Ishøj,85,3,12.36329997,55.61308104,646.71,7939.68,629.05,743.41,8278.09,Hovedstaden
2126,2250000, Markskellet 1,2720 Vanløse,56,2,12.49213405,55.69366178,273.69,4664.25,683.32,86.49,2708.6,Hovedstaden
2127,2250000, Brøndbyvestervej 60B,2605 Brøndby,82,3,12.40961382,55.65823947,706.53,1587.96,1396.48,670.6,2707.41,Hovedstaden
2128,2275000, Vinkelager 1,2720 Vanløse,58,2,12.4850892,55.68051998,287.32,3052.19,333.56,139.87,3151.13,Hovedstaden
2129,2350000, Fynsgade 28,8000 Aarhus C,50,2,10.20058142,56.16380254,88.16,2223.61,257.62,272.93,4533.43,Midtjylland
2130,2375000, Saltholmsgade 24,8000 Aarhus C,55,3,10.19538895,56.15870869,702.23,1403.61,703.81,269.41,4947.22,Midtjylland
2131,2375000, Vinkelager 13,2720 Vanløse,56,2,12.48608694,55.68075543,219.47,3194.33,401.41,207.82,3219.08,Hovedstaden
2132,2398000, Teglvænget 1,9000 Aalborg,121,4,9.93781625,57.04514996,607.17,1655.71,890.86,490.96,2128.17,Nordjylland
2133,2445000, Reventlowsvej 41,5000 Odense C,86,3,10.40258561,55.39194588,413.57,2043.09,486.17,431.56,2913.23,Syddanmark
2134,2495000, Sofievej 9,2840 Holte,70,2,12.46979537,55.81266039,546.59,3655.08,417.25,324.25,10508.32,Hovedstaden
2135,2498000, Hovedgaden 49B,8410 Rønde,128,3,10.47554932,56.30047736,597.74,29691.67,276.65,100.94,29748.06,Midtjylland
2136,2795000, Sletterhagevej 23,8240 Risskov,82,3,10.2359732,56.19527127,166.4,6253.01,842.45,609.78,4860.68,Midtjylland
2137,3095000, Elisagårdsvej 16A,4000 Roskilde,80,3,12.1017121,55.64292667,912.14,1171.64,258.45,168.74,1398.2,Hovedstaden
2138,3150000, Frederiks Plads 8,8000 Aarhus C,58,2,10.2085929,56.14924491,618.16,1375.69,563.69,342.39,7079.01,Midtjylland
2139,3195000, Holger Danskes Vej 42,2000 Frederiksberg,76,2,12.53479959,55.68743507,323.29,3150.63,702.47,314.94,1098.65,Hovedstaden
2140,3250000, Jagtvej 215B,2100 København Ø,65,2,12.57440448,55.70921659,401.22,2948.03,488.37,256.67,1937.0,Hovedstaden
2141,3298000, Esther Aggebos Gade 38,8000 Aarhus C,71,2,10.22632802,56.16735531,1135.48,2712.03,1488.73,976.98,6358.85,Midtjylland
2142,3495000, Landskronagade 67,2100 København Ø,58,2,12.56743453,55.71262629,145.01,2794.43,479.56,406.19,3010.86,Hovedstaden
2143,3498000, Skovgade 3,6760 Ribe,167,7,8.75772238,55.32777528,638.65,902.65,809.88,817.73,32189.95,Syddanmark
2144,3498000, Rudolph Wulffs Gade 17,8000 Aarhus C,111,4,10.18419151,56.13976733,571.5,1961.82,1002.91,454.93,7220.23,Midtjylland
2145,3895000, Marstrandsgade 2,8000 Aarhus C,86,3,10.19865246,56.15515479,955.66,1740.14,729.33,348.63,6227.15,Midtjylland
2146,4995000, Ved Volden 4,1425 København K,98,3,12.59348969,55.67168251,179.06,2171.44,150.89,85.76,3377.13,Hovedstaden
2147,4995000, Vennemindevej 53,2100 København Ø,84,3,12.5688231,55.71262835,150.06,2717.08,410.21,332.84,2245.55,Hovedstaden
2148,5095000, Tuborgvej 60,2900 Hellerup,114,4,12.56454105,55.72806206,247.86,1298.05,782.91,33.3,1924.65,Hovedstaden
2149,5495000, Henrik Steffens Vej 6,1866 Frederiksberg C,81,3,12.53838849,55.67792746,295.86,2208.72,144.13,413.88,1913.89,Hovedstaden
2150,5595000, Halmtorvet 29E,1700 København V,87,2,12.5569104,55.66803703,294.88,1031.42,142.56,88.19,3870.89,Hovedstaden
2151,5595000, Halsskovgade 2,2100 København Ø,88,3,12.58173098,55.70744389,137.24,2191.48,296.9,75.73,2252.95,Hovedstaden
2152,5598000, Teglholmsgade 80,2450 København SV,102,4,12.55479279,55.65019589,205.21,3002.1,302.55,308.42,6148.57,Hovedstaden
2153,5795000, Ingrid Marievej 66,2500 Valby,94,3,12.50671901,55.65578065,401.42,1455.45,1239.51,248.88,3569.11,Hovedstaden
2154,5995000, Skovshovedvej 6,2920 Charlottenlund,81,3,12.5937191,55.75794602,334.71,2806.75,573.18,1494.32,5673.62,Hovedstaden
2155,5995000, Jagtvej 187,2100 København Ø,102,3,12.568214,55.70759972,343.2,2883.11,154.1,499.64,1854.78,Hovedstaden
2156,6125000, Brannersvej 29,2920 Charlottenlund,95,3,12.5704115,55.75769031,390.98,2780.51,277.67,533.09,3897.43,Hovedstaden
2157,6495000, Christian Richardts Vej 2,1951 Frederiksberg C,97,3,12.53553585,55.68223313,493.55,2672.74,386.23,173.71,1185.11,Hovedstaden
2158,6695000, Constantin Hansens Gade 41,1799 København V,100,3,12.5354306,55.66919385,191.16,1664.07,388.34,304.93,3026.02,Hovedstaden
2159,7498000, Sylows Alle 23,2000 Frederiksberg,108,3,12.53047874,55.68005323,314.28,2543.17,511.04,261.34,1446.82,Hovedstaden
2160,10500000, Amerika Plads 16,2100 København Ø,158,5,12.59380866,55.69931017,680.14,1111.4,976.39,228.1,2811.96,Hovedstaden
2161,1395000, Chr Rasmussens Vej 27,3000 Helsingør,60,2,12.59456507,56.03275891,513.32,1646.56,661.63,714.59,849.14,Hovedstaden
2162,1595000, Ådalsvej 63,2720 Vanløse,39,1,12.49665222,55.69356389,189.32,4492.69,459.31,271.69,2498.79,Hovedstaden
2163,2295000, Nordre Fasanvej 116,2000 Frederiksberg,48,2,12.52894258,55.68909321,155.68,3053.94,533.92,202.08,791.69,Hovedstaden
2164,2350000, Plantevej 19,2870 Dyssegård ,58,2,12.52336871,55.73022156,408.18,3289.24,796.26,176.23,2486.93,Hovedstaden
2165,2495000, Gurrevej 524C ,3080 Tikøb,88,2,12.45869834,56.02408891,732.35,6210.55,577.66,4936.5,9936.34,Hovedstaden
2166,2725000, Frankrigshusene 16,2300 København S,56,2,12.60772575,55.66272785,171.62,3444.56,463.75,334.46,1479.76,Hovedstaden
2167,2795000, Lauravej 15 4 tv ,2500 Valby,58,2,12.51030269,55.66844033,336.88,834.17,439.02,186.86,3080.12,Hovedstaden
2168,2795000, Vestbanevej 20,2500 Valby,59,2,12.52128695,55.66425797,338.06,553.1,511.67,446.69,2944.35,Hovedstaden
2169,2999000, Mjøsensgade 13,2300 København S,62,3,12.59817378,55.65810387,166.54,3621.95,382.06,149.7,2274.53,Hovedstaden
2170,3325000, Åsvinget 20,2665 Vallensbæk Strand,91,4,12.37864865,55.61825739,1033.12,6788.92,1346.31,1049.56,7127.43,Hovedstaden
2171,4195000, Robert Jacobsens Vej 74,2300 København S,94,3,12.57194339,55.61742482,111.44,1465.34,1051.17,429.22,6636.41,Hovedstaden
2172,4495000, Venedigvej 2,2300 København S,88,4,12.62200615,55.66124615,292.41,4393.93,525.26,394.59,1256.57,Hovedstaden
2173,4995000, Brobergsgade 16,1427 København K,65,2,12.59762287,55.67484855,283.51,2628.7,192.34,50.67,3699.0,Hovedstaden
2174,6250000, Lavendelstræde 17A,1462 København K,116,3,12.57146856,55.67609189,222.3,792.71,541.95,53.7,3034.0,Hovedstaden
2175,6595000, Viktoriagade 10A,1655 København V,106,3,12.55726801,55.67166768,228.12,858.94,264.97,272.68,3370.71,Hovedstaden
2176,895000, Skelvangsvej 61,8920 Randers NV,95,4,10.01478316,56.48479033,496.73,3322.06,1481.35,839.05,4000.16,Midtjylland
2177,995000, Asser Rigs Vej 31C,8960 Randers SØ,82,3,10.06101938,56.44420563,541.09,3712.78,700.35,989.28,4793.21,Midtjylland
2178,1395000, Rolighedsvej 13B,3000 Helsingør,49,2,12.6019718,56.03263461,205.38,1338.52,663.81,696.9,433.79,Hovedstaden
2179,1445000, Østerbro 57 3 th ,9000 Aalborg,67,2,9.94154472,57.04584052,795.09,1800.97,1078.78,389.41,2287.29,Nordjylland
2180,1498000, Danmarksgade 18,6700 Esbjerg,75,3,8.45482139,55.46728756,298.96,301.47,296.38,446.66,1048.47,Syddanmark
2181,1645000, Benløseparken 93,4100 Ringsted,103,4,11.79158991,55.46485944,236.48,3896.99,1020.69,745.53,2416.43,Hovedstaden
2182,1695000, Østerbæksvej 9,5230 Odense M,72,2,10.39721871,55.38236907,337.97,2073.19,539.73,244.34,2802.64,Syddanmark
2183,1845000, Danmarksgade 68 1 ,9000 Aalborg,65,3,9.92317876,57.04506248,237.99,609.37,869.14,69.45,1217.83,Nordjylland
2184,2195000, Gl. Holmegårdsvej 47 st th ,3400 Hillerød,83,3,12.31191485,55.94357909,1272.25,340.67,907.28,1755.1,2232.87,Hovedstaden
2185,2295000, Himmerlandsvej 23,2720 Vanløse,56,2,12.50922461,55.6931479,137.82,4308.65,606.79,261.89,1596.35,Hovedstaden
2186,2298000, Silkeborgvej 319B,8230 Åbyhøj,96,3,10.15400447,56.15423643,496.67,3813.2,960.81,509.36,6094.3,Midtjylland
2187,3575000, Sejrøgade 4,8000 Aarhus C,76,3,10.19923888,56.16018545,375.21,1569.87,418.38,349.68,4932.49,Midtjylland
2188,3995000, Marstrandsgade 2,8000 Aarhus C,86,3,10.19865246,56.15515479,955.66,1740.14,729.33,348.63,6227.15,Midtjylland
2189,9998000, Islands Brygge 9 2 th ,2300 København S,100,3,12.57905597,55.66834387,276.0,1421.92,791.16,293.51,3571.96,Hovedstaden
2190,495000, Vestervangsvej 63 st 9 ,8800 Viborg,45,1,9.39398442,56.46262705,385.75,2296.53,1076.18,555.47,2862.03,Midtjylland
2191,795000, Østergade 30B,5600 Faaborg,79,3,10.24559505,55.09446576,877.75,23238.49,1235.21,413.14,27172.99,Syddanmark
2192,845000, Broparken 1,8800 Viborg,63,2,9.39733939,56.45024444,1217.4,689.67,338.75,111.04,1229.47,Midtjylland
2193,925000, Arkildsdal 88,9400 Nørresundby,62,2,9.91756337,57.07408212,444.84,1714.21,1183.31,779.03,4088.01,Nordjylland
2194,995000, Mølletoften 8,8940 Randers SV,81,2,10.04432378,56.44880373,961.8,2600.61,1219.84,336.46,3061.6,Midtjylland
2195,995000, Teglgårdsvej 525,3050 Humlebæk,49,1,12.52548122,55.9577612,481.51,1124.19,1047.01,826.91,13860.61,Hovedstaden
2196,1045000, Pebermyntevej 73 1 th ,8800 Viborg,98,3,9.39095268,56.4652863,865.97,2739.0,781.91,968.82,3304.5,Midtjylland
2197,1195000, Finlandsvej 2G 3 th ,7100 Vejle,84,4,9.55983352,55.71917966,213.35,1818.75,211.59,260.47,1877.03,Midtjylland
2198,1250000, Grøndalsvej 50,8260 Viby J,62,2,10.14033254,56.12143179,211.0,2377.06,980.28,251.22,10310.39,Midtjylland
2199,1265000, Grøfthøjparken 160,8260 Viby J,67,2,10.13915246,56.12422816,417.65,1894.79,1045.49,410.33,10509.22,Midtjylland
2200,1295000, Ejboparken 61 2 mf ,4000 Roskilde,43,1,12.0657953,55.63000378,278.2,2865.46,1225.72,878.61,3178.29,Hovedstaden
2201,1395000, Algade 47D,4230 Skælskør,110,4,11.29633856,55.25442736,909.69,18732.6,1173.66,515.71,21106.71,Sjælland
2202,1445000, Nansensgade 15,5000 Odense C,60,2,10.40959497,55.39234975,218.23,2417.51,938.86,198.68,3492.45,Syddanmark
2203,1475000, Rundhøj Allé 86,8270 Højbjerg,67,2,10.17503664,56.12005525,56.96,1533.91,538.08,509.85,10132.44,Midtjylland
2204,1595000, Prinsensgade 39,9000 Aalborg,60,2,9.91440124,57.04606676,640.97,476.98,805.86,367.36,705.94,Nordjylland
2205,1650000, Reventlowsvej 70,5000 Odense C,66,2,10.40426595,55.39362402,197.54,2010.57,696.25,399.03,3123.4,Syddanmark
2206,1689000, Nyvangsvej 14B ,8900 Randers C,122,4,10.02761414,56.46625697,228.7,1126.83,287.39,333.51,2078.43,Midtjylland
2207,1695000, Hadsundvej 30 1 th ,9000 Aalborg,66,2,9.95074122,57.04182711,391.87,2672.93,951.27,205.09,3094.16,Nordjylland
2208,1795000, Kantorparken 16 1 tv ,8240 Risskov,66,2,10.20977942,56.19705783,637.76,6460.43,1033.77,586.62,3117.74,Midtjylland
2209,1795000, Parkvej 151 st th ,2630 Taastrup,74,2,12.31932935,55.65362606,462.28,4028.4,589.62,1275.66,8286.59,Hovedstaden
2210,1795000, Usserød Kongevej 2,2970 Hørsholm,62,2,12.49925301,55.88067119,248.28,2555.42,813.01,332.67,16156.65,Hovedstaden
2211,1879000, Vesterbro 45 4 th ,9000 Aalborg,69,3,9.91312749,57.04618215,530.37,615.01,695.17,446.17,564.35,Nordjylland
2212,1995000, Østre Alle 11 1 ,9000 Aalborg,90,2,9.94786785,57.04363588,491.65,2114.87,1195.03,396.19,2866.14,Nordjylland
2213,1995000, Vestergade 28B,7100 Vejle,100,3,9.53708226,55.71321243,545.54,339.32,339.57,61.57,348.47,Midtjylland
2214,1995000, Hedekæret 14,2640 Hedehusene,70,3,12.19665913,55.65478593,766.29,742.96,945.36,240.23,7990.12,Hovedstaden
2215,1995000, Eremitageparken 15,2800 Kongens Lyngby,42,2,12.53316141,55.7907472,528.51,2118.27,1595.08,848.88,7634.99,Hovedstaden
2216,2195000, Kastrupkrogen 5 st th ,2770 Kastrup,54,2,12.6427866,55.63675096,281.43,1656.83,512.87,82.49,2966.62,Hovedstaden
2217,2249000, Hovedvejen 178,2600 Glostrup,65,3,12.38704077,55.66576777,430.76,1530.55,540.61,244.63,1862.16,Hovedstaden
2218,2350000, Rydsletten 21,2720 Vanløse,53,2,12.4889798,55.68110583,178.75,3177.13,183.51,422.92,3123.88,Hovedstaden
2219,2400000, Vinkelvej 11B ,3200 Helsinge,120,3,12.20256525,56.0243194,1022.05,610.04,443.44,460.36,18067.54,Hovedstaden
2220,2450000, Frederiksbjerg Torv 4,8000 Aarhus C,49,2,10.19291584,56.14635512,280.67,1176.39,391.3,152.87,6872.4,Midtjylland
2221,2545000, Morelhaven 96 ,4600 Køge,97,3,12.17293506,55.47628505,346.7,496.84,573.07,289.13,916.03,Hovedstaden
2222,2595000, Lahnsgade 45,5000 Odense C,75,3,10.38979499,55.38782922,476.47,2099.02,717.65,1011.25,1830.75,Syddanmark
2223,2750000, Flakholmen 22,2720 Vanløse,69,3,12.48909156,55.68391321,277.46,3574.72,388.51,538.8,2966.68,Hovedstaden
2224,2750000, Rosenkildevej 23,3000 Helsingør,113,4,12.60296733,56.03399318,214.59,1099.84,873.51,565.86,306.61,Hovedstaden
2225,2895000, Ellevej 14B,2970 Hørsholm,90,3,12.49559,55.88676071,335.22,2639.97,937.43,348.73,16880.86,Hovedstaden
2226,2975000, Gormsgade 8,2200 København N,64,2,12.54648592,55.69725333,197.76,2485.06,381.29,207.31,1764.8,Hovedstaden
