,new_index,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance,Region
5860,5860, 2.195.000, Skolegade 70,6700 Esbjerg,78,3,8.44537053,55.46751459,600.11,1148.79,421.58,254.05,1397.77,Syddanmark
5861,5861, 665.000, Havet 24A,8585 Glesborg,108,3,10.7088162,56.52965684,7679.29,49755.75,7631.68,476.51,19424.87,Midtjylland
5862,5862, 945.000, Ungarnsgade 39,2300 København S,44,1,12.61491742,55.66258298,236.77,4052.27,372.87,477.13,1239.71,Hovedstaden
5863,5863, 1.175.000, Blåbærhaven 5,2980 Kokkedal,88,4,12.49463195,55.91508907,603.71,1831.27,882.81,801.73,16505.49,Hovedstaden
5864,5864, 1.195.000, Holbækvej 14,4000 Roskilde,65,3,12.0689919,55.63438974,696.56,2124.37,996.97,121.32,1945.8,Hovedstaden
5865,5865, 1.475.000, Bangsboparken 18,8541 Skødstrup,92,3,10.32403231,56.2814608,1160.26,18459.65,1990.19,954.07,18355.86,Midtjylland
5866,5866, 1.495.000, Banegårdsgade 16,8000 Aarhus C,54,3,10.20082731,56.15032645,628.41,285.45,404.94,208.8,6096.26,Midtjylland
5867,5867, 1.695.000, Søllerød Park 5,2840 Holte,88,4,12.50716095,55.80927806,326.73,1762.74,435.89,348.5,11667.42,Hovedstaden
5868,5868, 2.195.000, Grøndahlsvej 21,7400 Herning,124,3,8.97214952,56.12795967,827.95,1098.02,1923.4,177.09,1951.68,Midtjylland
5869,5869, 3.495.000, Kornerups Vænge 8,4000 Roskilde,78,4,12.07776831,55.63869869,215.79,1354.16,458.61,387.72,1133.89,Hovedstaden
5870,5870, 4.495.000, Strandbjerg 5B,2960 Rungsted Kyst,83,3,12.53617015,55.891823,1733.78,2286.22,1433.08,1710.19,18101.21,Hovedstaden
5871,5871, 995.000, Slotsgade 24B,3400 Hillerød,128,4,12.30004192,55.9303236,478.99,1047.14,268.7,265.73,2600.65,Hovedstaden
5872,5872, 995.000, Lyngby Hovedgade 8A,2800 Kongens Lyngby,134,4,12.49726335,55.77529205,563.76,776.99,582.54,505.36,5869.91,Hovedstaden
5873,5873, 995.000, Flaskehalsen 15 12 4 ,1799 København V,94,4,12.53602336,55.66504382,222.77,1783.17,421.94,381.97,3679.22,Hovedstaden
5874,5874, 1.098.000, Strandparken 18,8000 Aarhus C,180,6,10.20680623,56.1447601,616.58,996.14,521.23,423.61,7304.66,Midtjylland
5875,5875, 1.245.000, Trangravsvej 29,1436 København K,134,3,12.5995661,55.67914778,501.72,2224.38,714.32,512.32,3635.37,Hovedstaden
5876,5876, 1.898.000, Trangravsvej 29,1436 København K,116,3,12.5995661,55.67914778,501.72,2224.38,714.32,512.32,3635.37,Hovedstaden
5877,5877, 1.898.000, Hørretvej 25A,8320 Mårslet,48,2,10.16246471,56.06949147,227.59,7472.89,571.67,351.47,17106.92,Midtjylland
5878,5878, 1.995.000, Platanvej 71,8930 Randers NØ,80,3,10.04899131,56.48159493,331.43,3283.36,1021.29,828.71,1988.86,Midtjylland
5879,5879, 1.995.000, St Tranegade 22,9240 Nibe,78,3,9.63343174,56.983823,652.11,15755.79,740.34,355.84,20129.54,Nordjylland
5880,5880, 2.048.000, Storegade 8A 2 tv ,8900 Randers C,111,3,10.03777977,56.45811302,774.65,1245.81,1050.15,268.8,2239.91,Midtjylland
5881,5881, 2.099.000, Storegade 51 2 mf ,6700 Esbjerg,93,3,8.46835343,55.47171636,599.48,1034.33,361.77,179.07,1067.75,Syddanmark
5882,5882, 2.850.000, Sydgaden 12C 1 1 ,7400 Herning,116,3,8.90277567,56.13241047,292.93,3716.49,1126.43,416.2,3970.76,Midtjylland
5883,5883, 3.865.000, Vesterbro 125 5 502 ,9000 Aalborg,56,2,9.91699577,57.05247397,639.39,714.22,481.87,254.28,593.86,Nordjylland
5884,5884, 3.995.000, Algade 20A,5500 Middelfart,84,2,9.72925525,55.50592002,640.23,897.81,295.25,527.59,1889.11,Syddanmark
5885,5885, 4.095.000, Gl Landevej 66,7100 Vejle,146,4,9.57263414,55.79772235,563.44,10919.14,1216.11,1018.45,13183.64,Midtjylland
5886,5886, 4.650.000, Tordenskjoldsgade 84,8200 Aarhus N,50,2,10.21708047,56.17325563,101.18,3149.39,720.5,40.24,4559.2,Midtjylland
5887,5887, 6.495.000, Judithsvej 7,2900 Hellerup,56,2,12.56526457,55.72842678,333.19,591.48,868.23,117.44,2081.08,Hovedstaden
5888,5888, 6.695.000, Tagesvej 6B,7120 Vejle Øst,110,4,9.60694792,55.70789443,978.53,5249.07,613.02,1526.36,5463.76,Midtjylland
5889,5889, 8.400.000, Mageløs 10,5000 Odense C,129,4,10.38406997,55.39437183,444.89,1054.38,521.16,121.41,1738.83,Syddanmark
5890,5890, 9.995.000, Hasserisvej 97,9000 Aalborg,217,5,9.90192833,57.04501417,581.85,1335.49,604.45,1049.59,1089.23,Nordjylland
5891,5891, 12.500.000, Dronningens Tværgade 38,1302 København K,82,3,12.58541552,55.68472893,379.62,1192.72,344.02,188.15,2035.96,Hovedstaden
5892,5892, 13.300.000, Strandlodsvej 23D,2300 København S,113,4,12.62555177,55.66538636,468.41,4593.1,486.11,485.04,1803.54,Hovedstaden
5893,5893, 695.000, Trangravsvej 37,1436 København K,71,2,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5894,5894, 725.000, Trangravsvej 37,1436 København K,78,2,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5895,5895, 895.000, Trangravsvej 37,1436 København K,98,3,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5896,5896, 1.195.000, Odensegade 18,2100 København Ø,147,5,12.58038239,55.69992017,69.41,1464.86,247.55,198.29,1484.82,Hovedstaden
5897,5897, 1.235.000, Trangravsvej 65,1436 København K,162,4,12.5978358,55.67874453,510.08,3459.66,721.71,371.68,4327.63,Hovedstaden
5898,5898, 1.245.000, Trondhjemsgade 15,2100 København Ø,242,5,12.58892151,55.69504908,192.64,421.65,651.03,496.03,2272.69,Hovedstaden
5899,5899, 1.298.000, Trangravsvej 29,1436 København K,223,5,12.5995661,55.67914778,501.72,2224.38,714.32,512.32,3635.37,Hovedstaden
5900,5900, 1.498.000, Elmevej 9,9900 Frederikshavn,100,3,10.52803743,57.43780811,520.37,1292.69,1189.71,664.21,1209.98,Nordjylland
5901,5901, 1.765.000, Markedsvej 29 ,9900 Frederikshavn,67,3,10.53740242,57.4464426,1039.24,932.06,1000.16,346.88,341.95,Nordjylland
5902,5902, 2.095.000, Storegade 19,6700 Esbjerg,39,1,8.46379128,55.47074378,586.09,728.64,375.28,175.28,757.93,Syddanmark
5903,5903, 2.295.000, Falkevej 84,8800 Viborg,84,3,9.38402629,56.43904528,464.39,2262.21,670.88,1006.3,2694.71,Midtjylland
5904,5904, 2.699.000, Falstersgade 17,9000 Aalborg,62,2,9.94488264,57.04272492,596.71,1858.64,937.69,501.26,2872.7,Nordjylland
5905,5905, 2.995.000, Byagervej 133,3460 Birkerød,51,2,12.43466211,55.85255856,674.22,8604.27,1490.34,631.74,13666.8,Hovedstaden
5906,5906, 4.195.000, Absalonsgade 17 1 tv ,9000 Aalborg,58,2,9.90747398,57.05145724,326.63,292.66,323.32,361.26,495.6,Nordjylland
5907,5907, 4.395.000, Nyvangsvej 10,5000 Odense C,60,2,10.39933437,55.40715416,239.44,1496.73,757.26,588.68,4895.28,Syddanmark
5908,5908, 5.295.000, Sofievej 9 2 mf ,2840 Holte,49,1,12.46979537,55.81266039,546.59,3655.08,417.25,324.25,10508.32,Hovedstaden
5909,5909, 6.495.000, Brinchs Have 15,2630 Taastrup,69,3,12.2997622,55.64679317,453.08,3698.68,459.54,770.3,8044.43,Hovedstaden
5910,5910, 8.000.000, Draibys Sti 3 ,6950 Ringkøbing,91,3,8.24403183,56.0911715,1682.66,949.72,1595.94,254.19,1324.5,Midtjylland
5911,5911, 9.000.000, Brannersvej 25,2920 Charlottenlund,42,2,12.56964013,55.7568909,453.99,2977.72,426.79,382.0,4070.7,Hovedstaden
5912,5912, 9.900.000, Blegdalsparken 31,9000 Aalborg,95,3,9.88857663,57.03232716,407.89,3051.2,531.52,605.54,2491.62,Nordjylland
5913,5913, 20.000.000, Islevhusvej 49 1 tv ,2700 Brønshøj,80,3,12.46480818,55.70931803,356.9,7438.71,401.65,561.34,3988.9,Hovedstaden
5914,5914, 22.000.000, Lyngbyvej 32E,2100 København Ø,98,3,12.56221968,55.70964799,128.92,2931.58,573.66,54.64,2013.14,Hovedstaden
5915,5915, 30.000.000, Ålborggade 28,8000 Aarhus C,66,3,10.19139991,56.14320237,540.36,1517.51,600.24,484.42,6786.82,Midtjylland
5916,5916, 695.000, Ben Websters Vej 14,2450 København SV,52,2,12.55111946,55.64674712,134.01,2918.82,557.46,306.88,6505.48,Hovedstaden
5917,5917, 725.000, Anneberghøj 2 1 ,9000 Aalborg,152,4,9.89665449,57.04999316,560.75,1170.4,780.66,746.28,1142.24,Nordjylland
5918,5918, 798.000, Skodsborgvej 412,2942 Skodsborg,128,3,12.57342943,55.82067821,2509.06,486.31,2270.68,2374.46,13398.69,Hovedstaden
5919,5919, 875.000, Lille Strandvej 26,2900 Hellerup,80,4,12.58124504,55.73422463,487.72,1195.2,799.38,576.86,2760.49,Hovedstaden
5920,5920, 1.445.000, Classensgade 19A 4 tv ,2100 København Ø,138,4,12.58295095,55.69733168,482.43,1007.69,559.32,251.17,1711.06,Hovedstaden
5921,5921, 1.445.000, Ejboparken 9 1 mf ,4000 Roskilde,43,1,12.06437437,55.62798569,305.74,2760.0,1177.16,971.15,3126.15,Hovedstaden
5922,5922, 1.695.000, Albertslundvej 85,2625 Vallensbæk,68,2,12.35385339,55.6530923,328.73,3931.48,738.96,418.21,4425.68,Hovedstaden
5923,5923, 1.895.000, Kabbelejevej 1,2700 Brønshøj,58,2,12.48996226,55.70636219,86.36,6445.08,491.93,217.13,3732.78,Hovedstaden
5924,5924, 1.895.000, Østerled 1,5000 Odense C,92,3,10.40811005,55.39418911,232.93,2353.45,879.13,229.52,3403.09,Syddanmark
5925,5925, 1.998.000, Edouard Suensons Gade 6,8200 Aarhus N,52,1,10.21752764,56.17092066,268.39,3231.47,713.22,397.63,4999.69,Midtjylland
5926,5926, 2.350.000, Sct Anna Gade 51C ,3000 Helsingør,59,2,12.61040042,56.03798003,181.46,413.33,290.5,338.95,754.3,Hovedstaden
5927,5927, 2.495.000, Sct. Laurentii Vej 121 ,9990 Skagen,108,3,10.57863362,57.71824302,756.25,1135.01,1285.4,774.0,39430.61,Nordjylland
5928,5928, 2.695.000, Jens Baggesens Vej 98 2 tv ,8200 Aarhus N,85,3,10.19645136,56.17064906,109.77,3101.71,464.88,710.86,3965.83,Midtjylland
5929,5929, 3.195.000, Strandgade 87B,3000 Helsingør,80,2,12.61484366,56.03474117,397.82,490.04,787.41,565.92,1094.81,Hovedstaden
5930,5930, 3.275.000, Skodsborg Strandvej 155B,2942 Skodsborg,60,2,12.57429404,55.82129497,2632.81,585.03,2394.43,2498.21,13518.18,Hovedstaden
5931,5931, 3.845.000, Harald Jensens Plads 15,8000 Aarhus C,66,2,10.18944123,56.14293819,556.43,1527.28,563.2,394.09,6787.39,Midtjylland
5932,5932, 4.199.000, Sygehusvej 26C,4600 Køge,117,4,12.18144623,55.46232387,593.71,987.53,369.13,736.49,3072.26,Hovedstaden
5933,5933, 6.000.000, Lille Strandvej 2,2900 Hellerup,79,3,12.57548848,55.73440823,269.05,1044.58,519.36,214.44,2577.88,Hovedstaden
5934,5934, 6.100.000, Dr. Holsts Vej 40,8230 Åbyhøj,27,1,10.14558615,56.15983628,59.53,4741.28,1061.89,1018.14,5349.18,Midtjylland
5935,5935, 8.750.000, Østre Alle 32,9000 Aalborg,80,3,9.94631909,57.04265801,433.32,2019.45,1098.5,337.86,2934.02,Nordjylland
5936,5936, 1.295.000, Plantevej 21,2870 Dyssegård ,57,2,12.52334779,55.73031999,397.42,3509.28,785.5,187.37,2476.17,Hovedstaden
5937,5937, 1.495.000, Strandvejen 136B,7120 Vejle Øst,106,3,9.62176438,55.70999752,1642.67,6119.41,1266.16,1838.01,6334.2,Midtjylland
5938,5938, 1.845.000, Solgårdsvej 2 st tv ,2942 Skodsborg,67,3,12.57381726,55.82097975,2537.43,479.28,2299.04,2402.82,13422.89,Hovedstaden
5939,5939, 1.895.000, Nordre Jernbanevej 22,3400 Hillerød,85,3,12.30990222,55.92899288,212.57,337.1,260.25,441.13,1562.65,Hovedstaden
5940,5940, 1.995.000, Julius Posselts Vej 3A,9400 Nørresundby,114,3,9.89978971,57.06557038,699.3,442.29,807.49,802.24,3131.69,Nordjylland
5941,5941, 1.995.000, Kastrupvej 90,2300 København S,77,3,12.61938516,55.65303161,394.73,3383.29,385.11,256.55,356.05,Hovedstaden
5942,5942, 2.295.000, Wildersgade 60C,1408 København K,106,3,12.59234861,55.67408333,367.56,2150.79,260.2,244.4,3311.28,Hovedstaden
5943,5943, 2.495.000, Trangravsvej 37,1436 København K,71,2,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5944,5944, 2.695.000, Trangravsvej 37,1436 København K,78,2,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5945,5945, 2.698.000, Trangravsvej 37,1436 København K,98,3,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5946,5946, 4.445.000, Trangravsvej 29,1436 København K,103,4,12.5995661,55.67914778,501.72,2224.38,714.32,512.32,3635.37,Hovedstaden
5947,5947, 4.995.000, Trangravsvej 37,1436 København K,132,3,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5948,5948, 615.000, Trangravsvej 29,1436 København K,117,3,12.5995661,55.67914778,501.72,2224.38,714.32,512.32,3635.37,Hovedstaden
5949,5949, 1.798.000, Trangravsvej 29,1436 København K,134,3,12.5995661,55.67914778,501.72,2224.38,714.32,512.32,3635.37,Hovedstaden
5950,5950, 2.195.000, Trangravsvej 69,1436 København K,155,4,12.59815809,55.67863101,472.09,2194.75,684.69,482.69,4303.84,Hovedstaden
5951,5951, 2.695.000, Blegdalsparken 31 3 th ,9000 Aalborg,68,3,9.88857663,57.03232716,407.89,3051.2,531.52,605.54,2491.62,Nordjylland
5952,5952, 2.798.000, Arkildsdal 128 st ,9400 Nørresundby,62,2,9.91900078,57.07411651,366.25,1800.22,1253.53,700.44,4174.02,Nordjylland
5953,5953, 3.250.000, Stjernepladsen 5 7 2 ,9000 Aalborg,67,2,9.93730118,57.04846816,864.02,1764.63,1349.08,361.58,2070.29,Nordjylland
5954,5954, 3.395.000, Dommervænget 14A,4000 Roskilde,110,5,12.10921912,55.63825576,285.23,1628.17,896.95,642.41,2036.6,Hovedstaden
5955,5955, 3.495.000, Ved Sønderport 22 1 th ,2300 København S,64,2,12.60164416,55.66675423,242.96,2907.44,304.96,289.06,2573.38,Hovedstaden
5956,5956, 8.295.000, Telefontorvet 4,8000 Aarhus C,107,3,10.20711433,56.15561605,530.81,884.18,537.09,384.62,6314.59,Midtjylland
5957,5957, 8.500.000, Højtoftegade 14,8940 Randers SV,81,2,10.04402234,56.44905775,938.22,2573.51,1322.16,312.88,3218.31,Midtjylland
5958,5958, 8.600.000, Sorøvej 14,4230 Skælskør,77,3,11.3015187,55.25559316,928.86,18744.96,830.82,220.51,21119.07,Sjælland
5959,5959, 9.500.000, Kongehusvej 18,6000 Kolding,54,2,9.47577348,55.48029622,468.7,2074.08,614.51,850.89,3275.46,Syddanmark
5960,5960, 12.400.000, Moltkesgade 4,8900 Randers C,94,4,10.04912111,56.46334571,447.77,2444.79,166.5,499.51,1306.79,Midtjylland
5961,5961, 12.900.000, Nygade 26A,4690 Haslev,93,2,11.96464966,55.32734287,585.71,568.69,890.42,603.65,20006.33,Hovedstaden
5962,5962, 13.400.000, Nørregade 15C,9000 Aalborg,76,3,9.92744485,57.04674186,443.23,1219.33,1053.19,288.88,1195.0,Nordjylland
5963,5963, 13.400.000, Brøndbyvestervej 68B,2605 Brøndby,82,3,12.41039079,55.657319,670.83,1741.06,1299.18,823.59,3332.67,Hovedstaden
5964,5964, 19.000.000, Holbækvej 2,4000 Roskilde,101,3,12.07043365,55.6342311,753.83,1544.82,907.95,98.64,1829.38,Hovedstaden
5965,5965, 950.000, Pærehaven 17 ,4600 Køge,96,3,12.1730657,55.47715178,264.21,401.57,477.9,193.96,886.75,Hovedstaden
5966,5966, 1.925.000, Skovgaardsgade 16,8000 Aarhus C,72,3,10.19437267,56.15468854,674.94,1360.12,972.42,553.91,5847.23,Midtjylland
5967,5967, 2.349.000, Bernhard Bangs Alle 57,2000 Frederiksberg,65,2,12.50641767,55.68656464,563.4,3298.8,773.42,496.14,1369.3,Hovedstaden
5968,5968, 2.695.000, Klaregade 18,5000 Odense C,158,4,10.38594297,55.39464394,365.71,1301.61,430.88,247.83,1911.67,Syddanmark
5969,5969, 3.195.000, Trangravsvej 37,1436 København K,132,3,12.59919847,55.67951105,544.8,2267.46,757.4,555.4,4376.55,Hovedstaden
5970,5970, 4.300.000, Ægirsvej 5,8920 Randers NV,62,2,10.01466698,56.47678583,657.94,2618.99,1156.78,521.67,3197.29,Midtjylland
5971,5971, 769.000, Vestergade 19F ,6800 Varde,56,2,8.47775027,55.62167947,385.7,597.72,774.78,800.73,18541.81,Syddanmark
5972,5972, 795.000, Rantzausgade 11,2200 København N,29,1,12.55173657,55.68563014,233.7,1836.68,348.83,29.4,1801.82,Hovedstaden
5973,5973, 1.045.000, Nørregade 26D ,9800 Hjørring,72,0,9.98330642,57.46286369,520.22,912.72,754.43,220.08,1979.38,Nordjylland
5974,5974, 1.095.000, Rundhøj Allé 80A,8270 Højbjerg,63,2,10.17504197,56.12062577,97.32,1522.6,593.77,458.94,10121.23,Midtjylland
5975,5975, 1.925.000, Vadholm 4 st tv ,2800 Kongens Lyngby,43,2,12.48669512,55.75465881,749.27,3092.8,365.94,449.92,5682.56,Hovedstaden
5976,5976, 2.198.000, Vestergrave 37B,8900 Randers C,171,3,10.03745821,56.45762154,837.86,1261.3,1138.46,370.29,2099.0,Midtjylland
5977,5977, 2.295.000, Sankelmarksgade 13A ,9000 Aalborg,47,2,9.91682146,57.0464573,726.2,564.88,865.54,230.56,679.34,Nordjylland
5978,5978, 2.445.000, Studsgårdvej 9,7400 Herning,197,5,8.9061588,56.13150994,474.28,3569.08,1116.98,691.55,3823.24,Midtjylland
5979,5979, 2.525.000, Torvegade 1C,3000 Helsingør,83,2,12.61028824,56.03592089,317.48,668.28,442.05,163.09,834.64,Hovedstaden
5980,5980, 3.175.000, Skodsborgvej 346 st tv ,2850 Nærum,62,2,12.53717131,55.81547093,294.41,955.86,589.4,541.98,11175.15,Hovedstaden
5981,5981, 3.245.000, Daugbjergvej 22,8000 Aarhus C,52,2,10.18438784,56.15534173,322.87,2077.29,1414.01,441.03,5420.5,Midtjylland
5982,5982, 3.995.000, Strandgade 87B,3000 Helsingør,74,2,12.61484366,56.03474117,397.82,490.04,787.41,565.92,1094.81,Hovedstaden
5983,5983, 11.900.000, Baunebakkevej 73,2650 Hvidovre,74,3,12.47639596,55.65397956,223.96,3209.59,655.44,216.21,2892.96,Hovedstaden
5984,5984, 500.000, Rebæk Søpark 13,2650 Hvidovre,101,4,12.45660934,55.66196751,476.33,4274.32,1051.45,386.76,2720.67,Hovedstaden
5985,5985, 798.000, Bremensgade 43,2300 København S,67,3,12.61661267,55.66582908,278.93,3980.67,432.77,659.28,1781.51,Hovedstaden
5986,5986, 1.075.000, Marselisborg Allé 11,8000 Aarhus C,73,3,10.20739014,56.14731077,512.24,847.29,731.59,281.62,7040.0,Midtjylland
5987,5987, 1.095.000, Øresundsvej 136 1 ,2300 København S,92,3,12.62603245,55.66139211,188.34,4676.68,646.42,529.59,1490.65,Hovedstaden
5988,5988, 1.425.000, Hollændervej 18,1855 Frederiksberg C,81,3,12.53529421,55.6763591,248.39,2360.19,201.24,409.81,1894.64,Hovedstaden
5989,5989, 1.495.000, Danmarksgade 13,8700 Horsens,53,2,9.83976124,55.85509637,621.3,1071.25,1688.99,344.23,3136.93,Midtjylland
5990,5990, 1.549.000, Blæsbjerggade 37,6000 Kolding,51,2,9.46865824,55.49237112,366.49,932.01,280.07,621.91,2239.79,Syddanmark
5991,5991, 1.598.000, Vestergade 38A,5700 Svendborg,59,2,10.6002728,55.06132025,363.95,923.9,441.83,592.73,1405.25,Syddanmark
5992,5992, 1.695.000, Kildemarksvej 39,4700 Næstved,84,3,11.77490917,55.23038417,398.09,1059.95,420.97,868.78,1979.43,Hovedstaden
5993,5993, 1.745.000, Broparken 5,8800 Viborg,78,3,9.39680523,56.45026664,1158.25,621.72,375.5,141.5,1259.32,Midtjylland
5994,5994, 1.775.000, Frodesgade 144,6700 Esbjerg,82,3,8.43855551,55.47352024,599.11,1752.65,1098.14,247.54,1399.66,Syddanmark
5995,5995, 2.049.000, Bronzealdervænget 80,8210 Aarhus V,41,2,10.13814811,56.17007644,537.15,5958.32,856.86,972.39,5142.23,Midtjylland
5996,5996, 2.495.000, Poul Buås Vej 28,9000 Aalborg,64,2,9.89363676,57.05336588,515.83,1522.9,519.18,515.18,1579.93,Nordjylland
5997,5997, 2.645.000, Sdr. Boulevard 130,5000 Odense C,59,2,10.37491199,55.38694603,410.83,997.13,510.26,612.39,659.98,Syddanmark
5998,5998, 2.895.000, Gl Banegårdsvej 9,3000 Helsingør,51,2,12.6043691,56.03374088,201.83,1067.07,788.26,518.55,199.38,Hovedstaden
5999,5999, 2.995.000, Sdr. Boulevard 194,5000 Odense C,49,2,10.37193909,55.38387378,234.07,819.77,491.9,428.03,434.72,Syddanmark
6000,6000, 3.698.000, Drewsensvej 54,8600 Silkeborg,89,2,9.54366096,56.16455722,121.12,364.07,266.89,459.2,2118.9,Midtjylland
6001,6001, 4.995.000, Kantorvænget 300,8240 Risskov,68,2,10.20712434,56.19962664,194.42,6881.85,911.03,953.48,2938.66,Midtjylland
6002,6002, 5.495.000, Englandsvej 14,2300 København S,57,2,12.60558363,55.6573594,300.54,3355.08,605.7,162.65,1331.14,Hovedstaden
6003,6003, 795.000, Ordrupvej 83B st th ,2920 Charlottenlund,61,2,12.5750934,55.76163943,334.6,2185.23,279.43,113.03,3784.79,Hovedstaden
6004,6004, 820.000, Læssevejen 2,3390 Hundested,99,4,11.8506586,55.96641616,1260.6,370.86,1377.52,364.98,14351.08,Hovedstaden
6005,6005, 1.095.000, Vendsysselvej 12,2720 Vanløse,74,3,12.51115625,55.69201453,148.23,3865.29,800.09,231.99,1371.75,Hovedstaden
6006,6006, 1.145.000, Smakkegårdsvej 205,2820 Gentofte,93,3,12.52417598,55.76182059,730.22,340.36,1294.32,81.57,4429.49,Hovedstaden
6007,6007, 1.245.000, Gammel Kongevej 70,1850 Frederiksberg C,68,3,12.55278796,55.67399875,293.51,1162.41,301.04,83.12,2840.68,Hovedstaden
6008,6008, 1.248.000, Hyldegårdsvej 34D,2920 Charlottenlund,77,3,12.57966637,55.75983883,282.97,2253.04,653.69,546.3,4991.46,Hovedstaden
6009,6009, 1.275.000, Schubertsvej 13,2450 København SV,113,4,12.53195926,55.64828938,355.37,1273.81,498.03,325.77,5383.37,Hovedstaden
6010,6010, 1.345.000, Skodsborg Strandvej 151,2942 Skodsborg,123,3,12.57440275,55.82059316,2599.47,585.12,2361.09,2464.87,13503.32,Hovedstaden
6011,6011, 1.395.000, C.F. Møllers Allé 58,2300 København S,106,4,12.5787687,55.6343303,286.98,938.08,574.8,309.07,4652.94,Hovedstaden
6012,6012, 1.395.000, Islands Brygge 54,2300 København S,109,3,12.56629959,55.65735707,488.66,2585.63,1484.28,67.46,5120.07,Hovedstaden
6013,6013, 1.395.000, Skoleparken 2,4760 Vordingborg,63,2,11.89606854,55.01503939,1573.17,655.38,1303.65,1311.55,1331.63,Hovedstaden
6014,6014, 1.595.000, Kystvejen 10D,9850 Hirtshals,54,2,9.93746492,57.58148793,1471.21,2240.54,2037.74,1890.12,17102.98,Nordjylland
6015,6015, 1.798.000, Dronningensgade 21 st tv ,9400 Nørresundby,80,3,9.93136846,57.05872665,413.82,2169.64,794.09,820.78,2049.28,Nordjylland
6016,6016, 1.995.000, Gartnervang 30,4000 Roskilde,47,1,12.09398171,55.62905921,279.36,2284.28,401.29,242.99,1193.3,Hovedstaden
6017,6017, 2.295.000, Rønnebærvej 16 1 tv ,2840 Holte,54,1,12.46931555,55.81247398,519.81,3704.81,390.37,259.77,10561.64,Hovedstaden
6018,6018, 2.650.000, Tøndergade 98,8000 Aarhus C,76,2,10.17960859,56.13988754,329.17,2183.37,1188.09,210.97,7733.07,Midtjylland
6019,6019, 3.495.000, Ordrup Jagtvej 42B,2920 Charlottenlund,86,3,12.58579495,55.76252158,256.89,1961.71,709.24,776.43,5398.98,Hovedstaden
6020,6020, 3.500.000, Kong Haralds Park 3K,2765 Smørum,110,4,12.2876183,55.74548581,488.25,15023.85,1126.1,2248.51,12242.78,Hovedstaden
6021,6021, 3.795.000, Ordrupvej 10,2920 Charlottenlund,81,3,12.58380616,55.7672943,812.01,1599.74,1193.34,756.96,5531.1,Hovedstaden
6022,6022, 3.850.000, Helga Pedersens Gade 9,8000 Aarhus C,87,3,10.23014864,56.16654773,1387.26,2819.72,1755.61,1227.86,6484.53,Midtjylland
6023,6023, 3.995.000, Skodsborg Strandvej 149,2942 Skodsborg,92,2,12.5744404,55.82038211,2625.48,581.62,2387.09,2490.87,13526.93,Hovedstaden
6024,6024, 5.295.000, Skodsborgvej 412,2942 Skodsborg,94,2,12.57342943,55.82067821,2509.06,486.31,2270.68,2374.46,13398.69,Hovedstaden
