new_index,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance
1977, 675.000kr. , Vestervold 33,8900 Randers C,61,2,10.03237372,56.46340524,249.91,871.22,362.91,248.41,1588.75
1978, 725.000kr. , Granly Alle 5F,6710 Esbjerg V,54,2,8.41148723,55.49397508,228.15,4326.81,939.81,247.16,4676.49
1979, 1.035.000kr. , Grøndalsvej 58,8260 Viby J,59,2,10.13968905,56.12163091,230.42,2438.51,1041.9,270.64,10371.84
1980, 1.250.000kr. , Købmagergade 6B 1 th ,7000 Fredericia,98,4,9.75902525,55.5682773,201.12,1530.43,534.67,425.15,11976.21
1981, 1.348.000kr. , Vestergade 66,8900 Randers C,118,3,10.0233057,56.4623661,604.12,194.93,549.92,239.77,2700.16
1982, 1.498.000kr. , Provstejorden 16,9000 Aalborg,73,3,9.90924096,57.02924523,262.69,2215.24,1381.26,678.78,1236.42
1983, 1.595.000kr. , Brinchs Have 15,2630 Taastrup,59,2,12.2997622,55.64679317,453.08,3698.68,459.54,770.3,8044.43
1984, 1.595.000kr. , Teglgårdsvej 403,3050 Humlebæk,72,3,12.52351777,55.95956525,487.46,1207.34,1005.34,910.05,13563.98
1985, 1.650.000kr. , Højagerparken 8,2750 Ballerup,57,2,12.36180143,55.73456613,732.68,11670.88,1059.2,487.97,6850.52
1986, 1.698.000kr. , Orla Lehmannsgade 8,7100 Vejle,82,3,9.53185035,55.70917033,377.98,594.79,380.68,265.91,1199.88
1987, 1.795.000kr. , Birketinget 2F,2300 København S,45,1,12.6005404,55.65649685,228.44,3374.5,556.91,343.85,2107.12
1988, 1.795.000kr. , Horsensvej 18,3000 Helsingør,67,2,12.5933315,56.0216861,244.55,2139.07,487.95,1435.19,2299.88
1989, 1.795.000kr. , Folehaven 100,2500 Valby,56,2,12.4962225,55.6522458,465.81,2236.94,658.21,362.26,3859.12
1990, 1.798.000kr. , Tøndergade 98,8000 Aarhus C,74,3,10.17960859,56.13988754,329.17,2183.37,1188.09,210.97,7733.07
1991, 1.895.000kr. , Brogade 27,4100 Ringsted,95,3,11.78955053,55.44046688,560.32,401.65,588.38,339.0,1253.4
1992, 1.995.000kr. , Kollelevbakken 3C,2830 Virum,52,2,12.46192021,55.78990758,894.67,2740.05,233.75,1104.43,9650.91
1993, 1.995.000kr. , Landlystvej 65E,2650 Hvidovre,55,2,12.4708936,55.65945536,612.1,3221.56,384.65,413.51,3512.83
1994, 1.998.000kr. , Hovedvejen 146 3 i ,2600 Glostrup,68,3,12.39184294,55.6660282,197.99,917.32,321.14,227.66,1458.6
1995, 2.095.000kr. , Teglvænget 15 3 tv ,9000 Aalborg,98,3,9.94006758,57.04497425,743.44,1791.98,1027.13,544.53,2271.54
1996, 2.150.000kr. , Rosenkrantzgade 8C,8000 Aarhus C,55,2,10.20713731,56.15208228,853.45,358.28,247.08,247.31,6167.2
1997, 2.150.000kr. , Vangede Bygade 107,2820 Gentofte,60,2,12.51922557,55.74852962,349.71,2224.18,494.16,74.0,2517.7
1998, 2.150.000kr. , Lyngborghave 4B,3460 Birkerød,72,3,12.41267869,55.83842474,333.77,10010.59,481.21,1422.98,14426.31
1999, 2.195.000kr. , Læssøegade 18,5000 Odense C,89,3,10.38733769,55.38938317,223.1,1870.84,496.5,855.77,1757.48
2000, 2.195.000kr. , Storegade 34B,6200 Aabenraa,164,4,9.41852933,55.04296359,321.2,7597.9,476.76,284.07,4333.62
2001, 2.295.000kr. , Sorrentovej 14,2300 København S,52,2,12.62221773,55.65821176,125.48,4689.48,764.55,298.9,859.99
2002, 2.295.000kr. , Ovenvande 12 ,8660 Skanderborg,69,2,9.9286165,56.03044763,701.43,2053.14,1087.23,251.73,598.68
2003, 2.395.000kr. , Vestervang 34,8000 Aarhus C,66,2,10.19128162,56.16454396,181.65,2314.47,680.09,817.53,4205.74
2004, 2.495.000kr. , Rydsletten 23,2720 Vanløse,58,2,12.48889256,55.68121621,165.89,3164.73,170.66,410.06,3137.63
2005, 2.495.000kr. , Kæragervej 2,2720 Vanløse,62,2,12.47973784,55.6824385,215.71,3581.19,638.93,329.39,3434.95
2006, 2.595.000kr. , Ungarnsgade 4,2300 København S,50,2,12.61191872,55.66588276,195.69,3619.86,218.06,298.47,1531.49
2007, 2.648.000kr. , Chr. Molbechs Vej 14,8000 Aarhus C,68,3,10.19009075,56.1664289,226.48,2482.99,572.72,710.06,4140.91
2008, 2.650.000kr. , Lundingsgade 15,8000 Aarhus C,58,2,10.19543591,56.14622743,234.09,1351.97,402.06,367.47,7235.38
2009, 2.795.000kr. , Askeskellet 12,2000 Frederiksberg,62,2,12.49680538,55.67074032,504.22,1651.23,234.78,425.43,3534.43
2010, 2.995.000kr. , Vordingborggade 78,2100 København Ø,56,2,12.58492654,55.70787116,178.85,2047.61,463.83,249.22,2216.84
2011, 2.995.000kr. , Horsekildevej 40,2500 Valby,61,2,12.50966867,55.66852151,312.18,809.57,414.42,162.16,3043.92
2012, 3.050.000kr. , Egebo 19 ,2620 Albertslund,107,3,12.33913327,55.66580289,922.7,4862.52,499.04,569.54,5189.53
2013, 3.199.500kr. , Ordrupvej 75A,2920 Charlottenlund,64,2,12.57647406,55.76228951,310.73,2070.85,390.25,87.47,4727.92
2014, 3.245.000kr. , Slåenvej 8D ,4600 Køge,103,4,12.18324111,55.47957003,849.73,1773.31,550.62,603.05,1891.25
2015, 3.348.000kr. , Lundbyesgade 22,8000 Aarhus C,68,3,10.19501427,56.15493843,745.66,1430.84,954.54,479.43,5917.95
2016, 3.395.000kr. , Lyngbygårdsvej 81,2800 Kongens Lyngby,72,3,12.51142433,55.77510181,365.6,466.33,192.43,727.74,6146.73
2017, 3.398.000kr. , Skovvejen 85B,8000 Aarhus C,74,3,10.21753494,56.16687596,634.41,2325.97,853.01,369.71,5216.28
2018, 3.400.000kr. , Østre Kanalgade 14,9000 Aalborg,104,3,9.91475939,57.05383727,533.69,719.92,381.76,511.37,628.96
2019, 3.495.000kr. , Lybækgade 5,2300 København S,65,3,12.60878551,55.66507799,99.54,3401.09,287.79,201.7,1758.73
2020, 3.495.000kr. , Sankt Kjelds Gade 27,2100 København Ø,58,2,12.56606563,55.70985537,235.55,3070.07,229.75,286.35,2111.43
2021, 3.500.000kr. , Biskop Svanes Vej 77B,3460 Birkerød,99,4,12.4593978,55.8481413,76.29,7429.38,1416.66,1753.19,18466.31
2022, 3.695.000kr. , Stubmøllevej 22,2450 København SV,83,3,12.52466107,55.64905137,134.87,750.12,156.71,185.73,4367.38
2023, 3.799.000kr. , Banegårdsgade 23,8000 Aarhus C,82,3,10.20151991,56.15053537,583.21,240.24,359.74,245.0,6159.26
2024, 3.995.000kr. , Skovgårdsvej 10 st tv ,2920 Charlottenlund,83,4,12.57366782,55.76208475,381.87,2357.84,147.6,301.8,4664.46
2025, 4.249.000kr. , Højnæsvej 52B,2610 Rødovre,102,4,12.45998517,55.67714067,598.42,4482.17,133.49,346.35,4843.09
2026, 4.250.000kr. , Jagtvej 215B 3 4 ,2100 København Ø,86,3,12.57440448,55.70921659,401.22,2948.03,488.37,256.67,1937.0
2027, 4.795.000kr. , Øresund Parkvej 12 1 th ,2300 København S,77,2,12.62800082,55.66354815,420.26,4982.74,533.57,430.28,2343.78
2028, 4.995.000kr. , Godthåbsvej 131,2000 Frederiksberg,87,4,12.51685553,55.69014365,436.2,3363.49,802.49,216.26,870.04
2029, 5.350.000kr. , Poul Bundgaards Vej 8,2500 Valby,116,4,12.51022039,55.65943627,546.26,749.19,640.47,418.01,3701.25
2030, 5.395.000kr. , Ourøgade 27,2100 København Ø,88,3,12.56556118,55.70950011,232.51,3159.46,245.45,283.75,1994.93
2031, 5.995.000kr. , Vagtelvej 37,2000 Frederiksberg,119,5,12.52100033,55.69269783,804.19,3814.86,818.94,497.44,999.22
2032, 6.550.000kr. , Islands Brygge 36A,2300 København S,102,3,12.56741573,55.65893424,530.29,2401.33,1299.97,187.89,4935.72
2033, 7.995.000kr. , Brolæggerstræde 13,1211 København K,115,4,12.57416949,55.67732374,202.87,888.99,500.65,247.44,3282.2
2034, 10.995.000kr. , Carl Th. Zahles Gade 14,2300 København S,165,5,12.57388785,55.6617016,198.42,2461.41,801.55,247.06,4362.94
2035, 10.995.000kr. , Høyrups Alle 2,2900 Hellerup,135,4,12.57711456,55.73947733,827.49,1747.96,853.47,182.06,2529.06
2036, 14.800.000kr. , Trondhjemsgade 15,2100 København Ø,221,7,12.58892151,55.69504908,192.64,421.65,651.03,496.03,2272.69
2037, 18.850.000kr. , Dunkerquegade 18,2150 Nordhavn,157,4,12.59752014,55.70921219,619.96,2740.22,992.81,595.6,3399.72
2038, 25.000.000kr. , Rosenvængets Hovedvej 23B ,2100 København Ø,172,5,12.58304082,55.70100383,166.24,1483.6,391.98,306.53,1467.74
2039, 695.000kr. , Bytorvet 20,9510 Arden,155,4,9.8589395,56.76958783,726.52,107.16,983.75,31.85,17575.13
2040, 700.000kr. , Bjergegade 52A,7000 Fredericia,68,2,9.7614219,55.56585944,361.59,1866.96,401.45,302.89,11856.65
2041, 795.000kr. , Asser Rigs Vej 39C,8960 Randers SØ,84,3,10.06315835,56.44412434,432.63,3905.75,591.9,880.72,4550.45
2042, 795.000kr. , Grøfthøjparken 160,8260 Viby J,42,1,10.13915246,56.12422816,417.65,1894.79,1045.49,410.33,10509.22
2043, 820.000kr. , Ægirsvej 43 st tv ,8920 Randers NV,79,3,10.01655788,56.47767783,844.47,2848.98,1342.9,708.2,3427.28
2044, 995.000kr. , Kystvejen 10D,9850 Hirtshals,43,2,9.93746492,57.58148793,1471.21,2240.54,2037.74,1890.12,17102.98
2045, 1.195.000kr. , H. C. Andersens Vej 30,9000 Aalborg,83,3,9.9708416,57.04217819,265.34,3850.78,999.06,330.58,4265.25
2046, 1.295.000kr. , Boholtevej 63,4600 Køge,48,1,12.16480753,55.44679703,495.11,2335.41,999.92,467.31,5472.99
2047, 1.295.000kr. , Fynsvej 75,6000 Kolding,92,2,9.49068715,55.49579738,930.89,1043.47,1951.58,1106.16,1278.62
2048, 1.350.000kr. , Vejrupsgade 14,6000 Kolding,66,3,9.46875467,55.48756325,361.57,2066.62,311.56,460.58,3443.57
2049, 1.498.000kr. , Herluf Trolles Gade 44,8200 Aarhus N,37,2,10.21600632,56.17302808,183.4,3140.77,713.48,108.72,4653.68
2050, 1.550.000kr. , Vejlegårdsparken 40,2665 Vallensbæk Strand,47,2,12.3819403,55.62423608,252.74,6363.05,1053.73,585.68,6701.56
2051, 1.595.000kr. , Skomagergade 25,4000 Roskilde,50,1,12.07692575,55.64066388,334.35,1272.02,240.58,53.49,1844.5
2052, 1.750.000kr. , Engbakken 45,2830 Virum,56,2,12.47060353,55.79615451,474.59,2474.18,852.23,237.95,9318.31
2053, 1.799.000kr. , Banegårdsgade 1,8000 Aarhus C,37,2,10.20012139,56.15066127,677.16,334.01,453.69,161.85,6049.21
2054, 1.850.000kr. , Dronningensgade 53,5000 Odense C,69,3,10.3742118,55.39634785,343.64,1151.37,438.3,442.41,2128.01
2055, 1.995.000kr. , Allégade 27,5000 Odense C,62,2,10.39472556,55.39119237,263.01,2334.94,279.63,381.88,2312.16
2056, 1.995.000kr. , Maribovej 15,2500 Valby,55,2,12.48971377,55.667307,809.72,2061.74,302.91,859.91,4086.62
2057, 2.195.000kr. , Dalvangsvej 13,2600 Glostrup,77,2,12.41520834,55.66868408,367.96,1590.19,767.69,313.15,2173.79
2058, 2.195.000kr. , Lyngborghave 60,3460 Birkerød,74,3,12.41449872,55.83752867,194.25,10057.08,479.29,1471.06,14472.91
2059, 2.199.000kr. , Langelandsgade 216,8200 Aarhus N,62,2,10.20227237,56.1736656,274.83,3043.86,487.5,504.26,3783.48
2060, 2.265.000kr. , Fredensgade 22,8600 Silkeborg,106,4,9.55146958,56.16765484,459.54,1233.35,544.56,262.62,828.07
2061, 2.345.000kr. , Rugmarken 9,3060 Espergærde,96,4,12.53717508,55.99723107,630.23,863.13,220.91,546.8,7299.43
2062, 2.350.000kr. , Gladsaxevej 63,2860 Søborg,70,3,12.51531156,55.72909294,195.97,4423.33,1005.24,610.49,3208.08
2063, 2.395.000kr. , Farum Hovedgade 82D,3520 Farum,76,3,12.35991901,55.80899278,254.69,14268.3,750.44,196.22,13818.11
2064, 2.400.000kr. , Gebauersgade 2,8000 Aarhus C,55,2,10.19397175,56.1519204,854.51,1020.88,972.16,432.32,6237.38
2065, 2.550.000kr. , Borgmester Fischers Vej 5B,2000 Frederiksberg,61,2,12.50824376,55.67185743,308.3,1373.42,684.04,194.43,2646.97
2066, 2.550.000kr. , Vestre Ringgade 198,8000 Aarhus C,78,0,10.19358312,56.16865956,702.5,2826.06,836.73,803.98,3894.52
2067, 2.595.000kr. , Moldaugade 10,2300 København S,57,2,12.61327103,55.66088789,172.87,3877.77,513.57,333.28,985.01
2068, 2.675.000kr. , Vestervang 25F,8000 Aarhus C,71,2,10.19174693,56.16416658,255.56,2255.97,753.89,891.34,4362.08
2069, 2.695.000kr. , Østre Havnegade 36B 9 tv ,9000 Aalborg,72,2,9.93657541,57.04823036,857.24,1735.14,1189.4,214.39,2012.71
2070, 2.698.000kr. , Jernbanegade 10,9000 Aalborg,130,2,9.91635774,57.0473043,772.46,588.17,849.04,151.66,557.03
2071, 2.749.000kr. , Hedesøvej 17,2640 Hedehusene,89,2,12.20553453,55.64377339,348.09,1038.02,352.92,183.84,8858.87
2072, 2.775.000kr. , Tværbommen 45 2 tv ,2820 Gentofte,66,3,12.52034737,55.75160789,286.72,1768.67,824.25,251.42,2811.0
2073, 2.795.000kr. , Frankrigshusene 10,2300 København S,56,2,12.608229,55.66264776,203.96,3476.9,496.1,366.8,1447.42
2074, 2.795.000kr. , Slangerupgade 27A,3400 Hillerød,75,3,12.29549251,55.92958996,406.76,1249.7,410.67,221.32,2803.31
2075, 2.798.000kr. , Jernbanegade 10D ,9000 Aalborg,145,3,9.91601278,57.04741541,766.32,673.95,801.22,174.04,536.91
2076, 2.995.000kr. , Morescosvej 14,2920 Charlottenlund,56,2,12.57222752,55.76026323,113.03,2410.65,233.31,354.61,4385.87
2077, 2.995.000kr. , Reberbanegade 33,2300 København S,51,2,12.60589875,55.66208788,156.79,3319.46,513.58,181.36,1570.19
2078, 3.049.000kr. , Hedesøvej 17,2640 Hedehusene,98,3,12.20553453,55.64377339,348.09,1038.02,352.92,183.84,8858.87
2079, 3.095.000kr. , Hedesøvej 17,2640 Hedehusene,97,3,12.20553453,55.64377339,348.09,1038.02,352.92,183.84,8858.87
2080, 3.149.000kr. , Hedesøvej 21,2640 Hedehusene,82,3,12.20548468,55.64374193,392.34,2550.11,434.81,265.73,8852.96
2081, 3.348.000kr. , Poppelgade 5,2200 København N,50,2,12.55879465,55.69202805,96.62,1606.28,108.83,148.66,999.32
2082, 3.499.000kr. , Skt. Nicolaus Gade 3,8000 Aarhus C,90,3,10.19933253,56.15107256,832.56,688.31,808.0,31.62,6208.42
2083, 3.695.000kr. , Th Nielsens Vej 4E ,4000 Roskilde,121,4,12.07160016,55.6323455,999.04,2126.03,998.63,362.62,1663.56
2084, 3.995.000kr. , Tove Maës Vej 9,2500 Valby,90,3,12.51066015,55.66011945,460.91,1262.06,555.12,333.96,3513.1
2085, 4.498.000kr. , Irma Pedersens Gade 116,8000 Aarhus C,79,3,10.22714324,56.16393878,1192.45,2610.02,1545.8,1049.55,6503.42
2086, 5.249.000kr. , Paradisæblevej 82,2500 Valby,90,3,12.50460956,55.65415061,218.54,1427.5,924.37,285.32,4451.16
2087, 5.495.000kr. , Tom Kristensens Vej 26,2300 København S,118,3,12.58752403,55.66098481,325.95,2736.65,489.59,432.45,3052.89
2088, 5.995.000kr. , Strandparksvej 20,2900 Hellerup,61,3,12.57828814,55.73134927,163.23,1051.1,426.18,408.13,2584.5
2089, 6.295.000kr. , Mitchellsgade 18,1568 København V,94,3,12.57006676,55.67105452,195.85,527.24,566.68,308.97,3690.93
2090, 6.995.000kr. , Strandvejen 323,2920 Charlottenlund,106,4,12.5970129,55.76269379,247.07,2158.04,349.31,1791.95,5971.36
2091, 7.495.000kr. , Phistersvej 5,2900 Hellerup,112,4,12.57728719,55.74141793,810.76,1693.32,652.69,144.36,2739.31
2092, 8.995.000kr. , Rigensgade 9G,1316 København K,93,2,12.58206911,55.68697863,73.46,1032.58,167.89,206.92,1710.63
2093, 15.500.000kr. , Bianco Lunos Alle 10,1868 Frederiksberg C,206,6,12.54081664,55.67780774,403.96,2151.35,137.86,307.81,1961.12
2094, 825.000kr. , Ægirsvej 11,8920 Randers NV,90,4,10.01546401,56.47684221,744.43,2691.0,1243.27,555.46,3269.3
2095, 895.000kr. , Fredensgade 3,8700 Horsens,42,1,9.85789954,55.86344803,52.63,1861.39,52.63,547.48,1424.07
2096, 995.000kr. , Havepladsvej 172,7000 Fredericia,74,3,9.76571678,55.57705837,417.2,2375.39,217.71,445.01,12973.46
2097, 1.250.000kr. , Frederiksborgvej 15,3200 Helsinge,52,2,12.19979446,56.02102366,768.03,546.91,704.31,179.26,17280.72
2098, 1.395.000kr. , Grydergade 4C,6800 Varde,99,3,8.47834987,55.62105779,329.56,517.08,723.85,566.49,18386.18
2099, 1.495.000kr. , Henriettevej 38,5000 Odense C,57,2,10.39495893,55.40869181,590.17,1390.72,564.46,206.81,4706.48
2100, 1.550.000kr. , Lindevangshusene 74,2630 Taastrup,46,1,12.28919759,55.64474675,391.33,4219.02,864.49,1401.76,9718.38
2101, 1.595.000kr. , Tjørnerækken 7,2300 København S,37,1,12.61598538,55.66746244,113.4,3800.94,473.44,616.75,1799.28
2102, 1.730.000kr. , Vilhelm Andersensvej 8,4100 Ringsted,89,3,11.78402925,55.44114665,65.64,499.87,473.0,318.32,1385.92
2103, 1.795.000kr. , Ganeråparken 37C ,6900 Skjern,120,4,8.47770406,55.94267287,765.39,2520.16,731.66,1702.88,6539.65
2104, 1.795.000kr. , Schacksgade 21,5000 Odense C,73,3,10.40842519,55.39315838,243.31,2308.89,990.27,224.06,3421.3
2105, 2.095.000kr. , Kabbelejevej 5,2700 Brønshøj,56,2,12.49008344,55.70656375,71.9,6475.41,504.36,229.66,3726.21
2106, 2.145.000kr. , Morelhaven 89 ,4600 Køge,73,2,12.17297058,55.47579378,417.85,582.29,658.52,374.58,1034.7
2107, 2.195.000kr. , Østre Alle 81,9000 Aalborg,99,4,9.94336193,57.03979954,518.14,1982.6,830.13,500.57,2550.15
2108, 2.195.000kr. , Brøndbyvestervej 10,2600 Glostrup,80,3,12.40523248,55.65995199,376.02,1196.17,1194.29,278.7,2315.51
2109, 2.195.000kr. , Vejlebrovej 106,2635 Ishøj,85,3,12.36329997,55.61308104,646.71,7939.68,629.05,743.41,8278.09
2110, 2.250.000kr. , Markskellet 1,2720 Vanløse,56,2,12.49213405,55.69366178,273.69,4664.25,683.32,86.49,2708.6
2111, 2.250.000kr. , Brøndbyvestervej 60B,2605 Brøndby,82,3,12.40961382,55.65823947,706.53,1587.96,1396.48,670.6,2707.41
2112, 2.275.000kr. , Vinkelager 1,2720 Vanløse,58,2,12.4850892,55.68051998,287.32,3052.19,333.56,139.87,3151.13
2113, 2.350.000kr. , Fynsgade 28,8000 Aarhus C,50,2,10.20058142,56.16380254,88.16,2223.61,257.62,272.93,4533.43
2114, 2.375.000kr. , Saltholmsgade 24,8000 Aarhus C,55,3,10.19538895,56.15870869,702.23,1403.61,703.81,269.41,4947.22
2115, 2.375.000kr. , Vinkelager 13,2720 Vanløse,56,2,12.48608694,55.68075543,219.47,3194.33,401.41,207.82,3219.08
2116, 2.398.000kr. , Teglvænget 1,9000 Aalborg,121,4,9.93781625,57.04514996,607.17,1655.71,890.86,490.96,2128.17
2117, 2.445.000kr. , Reventlowsvej 41,5000 Odense C,86,3,10.40258561,55.39194588,413.57,2043.09,486.17,431.56,2913.23
2118, 2.495.000kr. , Sofievej 9,2840 Holte,70,2,12.46979537,55.81266039,546.59,3655.08,417.25,324.25,10508.32
2119, 2.498.000kr. , Hovedgaden 49B,8410 Rønde,128,3,10.47554932,56.30047736,597.74,29691.67,276.65,100.94,29748.06
2120, 2.795.000kr. , Sletterhagevej 23,8240 Risskov,82,3,10.2359732,56.19527127,166.4,6253.01,842.45,609.78,4860.68
2121, 3.095.000kr. , Elisagårdsvej 16A,4000 Roskilde,80,3,12.1017121,55.64292667,912.14,1171.64,258.45,168.74,1398.2
2122, 3.150.000kr. , Frederiks Plads 8,8000 Aarhus C,58,2,10.2085929,56.14924491,618.16,1375.69,563.69,342.39,7079.01
2123, 3.195.000kr. , Holger Danskes Vej 42,2000 Frederiksberg,76,2,12.53479959,55.68743507,323.29,3150.63,702.47,314.94,1098.65
2124, 3.250.000kr. , Jagtvej 215B,2100 København Ø,65,2,12.57440448,55.70921659,401.22,2948.03,488.37,256.67,1937.0
2125, 3.298.000kr. , Esther Aggebos Gade 38,8000 Aarhus C,71,2,10.22632802,56.16735531,1135.48,2712.03,1488.73,976.98,6358.85
2126, 3.495.000kr. , Landskronagade 67,2100 København Ø,58,2,12.56743453,55.71262629,145.01,2794.43,479.56,406.19,3010.86
2127, 3.498.000kr. , Skovgade 3,6760 Ribe,167,7,8.75772238,55.32777528,638.65,902.65,809.88,817.73,32189.95
2128, 3.498.000kr. , Rudolph Wulffs Gade 17,8000 Aarhus C,111,4,10.18419151,56.13976733,571.5,1961.82,1002.91,454.93,7220.23
2129, 3.895.000kr. , Marstrandsgade 2,8000 Aarhus C,86,3,10.19865246,56.15515479,955.66,1740.14,729.33,348.63,6227.15
2130, 4.995.000kr. , Ved Volden 4,1425 København K,98,3,12.59348969,55.67168251,179.06,2171.44,150.89,85.76,3377.13
2131, 4.995.000kr. , Vennemindevej 53,2100 København Ø,84,3,12.5688231,55.71262835,150.06,2717.08,410.21,332.84,2245.55
2132, 5.095.000kr. , Tuborgvej 60,2900 Hellerup,114,4,12.56454105,55.72806206,247.86,1298.05,782.91,33.3,1924.65
2133, 5.495.000kr. , Henrik Steffens Vej 6,1866 Frederiksberg C,81,3,12.53838849,55.67792746,295.86,2208.72,144.13,413.88,1913.89
2134, 5.595.000kr. , Halmtorvet 29E,1700 København V,87,2,12.5569104,55.66803703,294.88,1031.42,142.56,88.19,3870.89
2135, 5.595.000kr. , Halsskovgade 2,2100 København Ø,88,3,12.58173098,55.70744389,137.24,2191.48,296.9,75.73,2252.95
2136, 5.598.000kr. , Teglholmsgade 80,2450 København SV,102,4,12.55479279,55.65019589,205.21,3002.1,302.55,308.42,6148.57
2137, 5.795.000kr. , Ingrid Marievej 66,2500 Valby,94,3,12.50671901,55.65578065,401.42,1455.45,1239.51,248.88,3569.11
2138, 5.995.000kr. , Skovshovedvej 6,2920 Charlottenlund,81,3,12.5937191,55.75794602,334.71,2806.75,573.18,1494.32,5673.62
2139, 5.995.000kr. , Jagtvej 187,2100 København Ø,102,3,12.568214,55.70759972,343.2,2883.11,154.1,499.64,1854.78
2140, 5.998.000kr. , Holmbladsgade 111C,2300 København S,126,3,12.61679409,55.66777983,131.75,3845.19,543.19,675.53,2011.23
2141, 6.125.000kr. , Brannersvej 29,2920 Charlottenlund,95,3,12.5704115,55.75769031,390.98,2780.51,277.67,533.09,3897.43
2142, 6.495.000kr. , Christian Richardts Vej 2,1951 Frederiksberg C,97,3,12.53553585,55.68223313,493.55,2672.74,386.23,173.71,1185.11
2143, 6.695.000kr. , Constantin Hansens Gade 41,1799 København V,100,3,12.5354306,55.66919385,191.16,1664.07,388.34,304.93,3026.02
2144, 7.498.000kr. , Sylows Alle 23,2000 Frederiksberg,108,3,12.53047874,55.68005323,314.28,2543.17,511.04,261.34,1446.82
2145, 10.500.000kr. , Amerika Plads 16,2100 København Ø,158,5,12.59380866,55.69931017,680.14,1111.4,976.39,228.1,2811.96
2146, 1.395.000kr. , Chr Rasmussens Vej 27,3000 Helsingør,60,2,12.59456507,56.03275891,513.32,1646.56,661.63,714.59,849.14
2147, 1.595.000kr. , Ådalsvej 63,2720 Vanløse,39,1,12.49665222,55.69356389,189.32,4492.69,459.31,271.69,2498.79
2148, 2.295.000kr. , Nordre Fasanvej 116,2000 Frederiksberg,48,2,12.52894258,55.68909321,155.68,3053.94,533.92,202.08,791.69
2149, 2.350.000kr. , Plantevej 19,2870 Dyssegård ,58,2,12.52336871,55.73022156,408.18,3289.24,796.26,176.23,2486.93
2150, 2.495.000kr. , Gurrevej 524C ,3080 Tikøb,88,2,12.45869834,56.02408891,732.35,6210.55,577.66,4936.5,9936.34
2151, 2.725.000kr. , Frankrigshusene 16,2300 København S,56,2,12.60772575,55.66272785,171.62,3444.56,463.75,334.46,1479.76
2152, 2.795.000kr. , Vestbanevej 20,2500 Valby,59,2,12.52128695,55.66425797,338.06,553.1,511.67,446.69,2944.35
2153, 2.999.000kr. , Mjøsensgade 13,2300 København S,62,3,12.59817378,55.65810387,166.54,3621.95,382.06,149.7,2274.53
2154, 3.325.000kr. , Åsvinget 20,2665 Vallensbæk Strand,91,4,12.37864865,55.61825739,1033.12,6788.92,1346.31,1049.56,7127.43
2155, 4.195.000kr. , Robert Jacobsens Vej 74,2300 København S,94,3,12.57194339,55.61742482,111.44,1465.34,1051.17,429.22,6636.41
2156, 4.495.000kr. , Venedigvej 2,2300 København S,88,4,12.62200615,55.66124615,292.41,4393.93,525.26,394.59,1256.57
2157, 4.995.000kr. , Brobergsgade 16,1427 København K,65,2,12.59762287,55.67484855,283.51,2628.7,192.34,50.67,3699.0
2158, 6.250.000kr. , Lavendelstræde 17A,1462 København K,116,3,12.57146856,55.67609189,222.3,792.71,541.95,53.7,3034.0
